3136,9a74acdffbee35ad.jpg,186,16,14,34144,5213,,,,r,g,b
3473,c99c83dca342b01e.jpg,96,113,145,-24578,59075,,,,,,
709,4a7c1589d3e71791.jpg,156,159,155,-24970,59107,,,,,,
2202,772e8c69855b54ba.jpg,93,120,136,-24247,59140,,,,,,
3039,dd5e678bb51ca17f.jpg,151,154,157,-25564,59181,,,,,,
2152,576f4e819b9ba0db.jpg,154,156,157,-25269,59186,,,,,,
4557,963f9636a96553de.jpg,166,167,153,-23742,59219,,,,,,
4552,fe69bcc956d4fbea.jpg,162,157,161,-24326,59219,,,,,,
492,ce772e1442429678.jpg,152,159,153,-25586,59299,,,,,,
370,a5acda82c7fa8c82.jpg,12,12,12,-144,59337,,,,,,
4644,315cc3040cda45f2.jpg,185,164,166,-20227,59352,,,,,,
4559,93857199ed21b3a9.jpg,172,165,159,-22922,59395,,,,,,
2429,73a18249992a5c11.jpg,115,122,158,-26623,59448,,,,,,
4905,f6f7fabb4b4d90d1.jpg,154,159,155,-25590,59507,,,,,,
1622,457e08528e8c7b1c.jpg,155,168,146,-25515,59540,,,,,,
3667,8be7d82fddb3e59b.jpg,209,182,156,-13779,59576,,,,,,
2934,45413633abc67e58.jpg,167,162,160,-23955,59588,,,,,,
4648,90f7dfd73a08e05a.jpg,11,8,6,21,59636,,,,,,
2080,8bbc4b9b696e568c.jpg,46,120,40,-13884,59681,,,,,,
562,3dd80c93e0800093.jpg,203,185,151,-15817,59730,,,,,,
2249,a4a7d75bb1dc81c5.jpg,11,11,11,-121,59778,,,,,,
3635,2c4454690b0142d2.jpg,88,107,143,-24154,59787,,,,,,
619,0f630da273fe8c15.jpg,119,136,151,-27136,59793,,,,,,
3939,c917f04d2f7c8806.jpg,131,146,152,-27259,59796,,,,,,
3768,005bd647ca0ac947.jpg,164,164,157,-24649,59826,,,,,,
4773,32bcc21a0007db68.jpg,103,133,138,-26124,59837,,,,,,
4875,0fccd41874b7fc44.jpg,162,161,159,-24958,59851,,,,,,
3535,5526b69113f74659.jpg,162,158,162,-24964,59857,,,,,,
3587,37ba9f37e629e636.jpg,171,164,161,-23576,59873,,,,,,
1011,84c1b6ccee2ad317.jpg,127,147,148,-27384,59897,,,,,,
4856,ce75894c22d3007e.jpg,175,168,159,-22880,59905,,,,,,
4207,ee690fd0fceaebf5.jpg,98,124,141,-25653,59906,,,,,,
2029,b21851932252e3fd.jpg,113,138,144,-27011,59944,,,,,,
3442,98f25c64461ba4a2.jpg,11,14,16,-331,59988,,,,,,
1481,cbc706734e8e11cf.jpg,161,159,161,-25281,60038,,,,,,
1002,47fad1b5154ee3e7.jpg,81,105,137,-23233,60070,,,,,,
4332,37bc984accb4455b.jpg,178,161,168,-22461,60074,,,,,,
687,b4ce752c23fe12ae.jpg,161,165,155,-25329,60086,,,,,,
1775,45d231a2d9d7c38b.jpg,38,93,66,-11561,60094,,,,,,
1265,acceb61fd5fd7294.jpg,106,131,144,-26661,60098,,,,,,
359,9f9a5e81b3bdc2ba.jpg,108,123,153,-26874,60147,,,,,,
564,28634d3efec11377.jpg,227,196,145,-7912,60225,,,,,,
2650,8625e1c061594821.jpg,160,160,160,-25600,60225,,,,,,
3883,c9968b93bc658603.jpg,47,85,99,-14817,60290,,,,,,
1513,d1cf43d6facbd623.jpg,65,152,34,-20035,60360,,,,,,
3584,a816b9318e3f7f73.jpg,156,159,159,-26226,60363,,,,,,
2181,9eaab8a803484af8.jpg,170,167,159,-24270,60395,,,,,,
2401,893d933c9b46ccc0.jpg,42,80,93,-13285,60418,,,,,,
4274,ff6164da8de8cd1f.jpg,179,175,155,-22609,60426,,,,,,
2527,3e09ba39a3959166.jpg,151,156,159,-26816,60433,,,,,,
1031,5652d58f4db69c45.jpg,137,153,152,-27744,60437,,,,,,
2309,ce25cfbf2c81e05b.jpg,164,168,155,-25353,60530,,,,,,
1474,8450bd0449faa17a.jpg,107,127,150,-27180,60533,,,,,,
2846,b9bbfee76167ea8d.jpg,149,155,159,-27105,60542,,,,,,
4042,7edf4055e193a8e9.jpg,152,156,160,-26832,60545,,,,,,
3309,8de02162f59e11be.jpg,189,174,161,-20476,60553,,,,,,
1541,d4ee7ddecfa3f41e.jpg,140,142,165,-27789,60614,,,,,,
3864,1ef6b66e2ceb0485.jpg,56,87,116,-17889,60626,,,,,,
4768,20145f1d7c0b8b4e.jpg,143,151,159,-27633,60626,,,,,,
2229,b11b27c60ecb6c73.jpg,117,134,154,-27983,60716,,,,,,
2301,d7dccce1573ff95a.jpg,157,159,161,-26553,60806,,,,,,
3664,d6a8b2ecd2ed8ddd.jpg,44,68,108,-14352,60809,,,,,,
3753,745ecce261f9f46f.jpg,162,162,161,-25921,60814,,,,,,
2624,14752fa2e02fa03a.jpg,97,123,144,-26456,60829,,,,,,
2268,d5adb79ebdb42107.jpg,169,164,163,-24904,60861,,,,,,
3565,37c6a80aabf81bb0.jpg,138,148,159,-28141,60874,,,,,,
558,eb55bba8f76135b0.jpg,9,13,14,-284,60881,,,,,,
4354,d5e43e915c2588de.jpg,127,140,158,-28435,60948,,,,,,
2804,aba3634bb59da688.jpg,127,191,90,-28452,60965,,,,,,
1786,e3c768ac73964e0d.jpg,106,131,147,-27534,60971,,,,,,
4752,57ff4b69f247947f.jpg,201,175,166,-17780,61097,,,,,,
1275,82a56971b857df24.jpg,164,165,160,-25929,61106,,,,,,
4266,44877b85c975fb4f.jpg,162,162,162,-26244,61137,,,,,,
4184,392e97d541b21104.jpg,192,174,164,-20308,61141,,,,,,
1961,290ef4eb26d57591.jpg,123,164,130,-28667,61220,,,,,,
2099,61c564a36f370c61.jpg,201,180,161,-17920,61237,,,,,,
3645,1b6ad6a2fea8a146.jpg,104,132,145,-27633,61250,,,,,,
4692,68e90d8ba00b1d5c.jpg,95,137,130,-26644,61269,,,,,,
665,a966b72762fce2f4.jpg,111,173,103,-28217,61274,,,,,,
624,85f50cb36442275f.jpg,143,150,162,-28295,61288,,,,,,
2523,8c97f8dfaaa0e2c3.jpg,117,135,155,-28561,61294,,,,,,
4925,e6162b399b7d4a2f.jpg,113,132,154,-28371,61304,,,,,,
2382,76a1178bb89b023f.jpg,53,88,113,-17704,61317,,,,,,
4538,52bc33ce9381e828.jpg,42,81,97,-14206,61339,,,,,,
2953,078638a985c0e5a9.jpg,176,168,164,-24144,61361,,,,,,
3098,0b8ae9cfd133e587.jpg,122,138,157,-28809,61382,,,,,,
3311,b8d6dcbc1ee43a28.jpg,166,162,165,-25913,61390,,,,,,
1194,2443225e0f26e43c.jpg,48,76,113,-16241,61394,,,,,,
3229,ceaa8fc074488710.jpg,165,172,154,-26075,61400,,,,,,
3240,90e0608c9dc9d247.jpg,105,122,155,-27884,61409,,,,,,
4840,7143b22dd57d2ae1.jpg,214,193,150,-13953,61430,,,,,,
3209,29031588b9e8eb2f.jpg,146,156,159,-28301,61498,,,,,,
4961,65b553591a183347.jpg,169,164,165,-25560,61517,,,,,,
4325,9feba3433826451b.jpg,168,173,155,-25730,61523,,,,,,
4072,56c102589620b50d.jpg,175,169,163,-24505,61530,,,,,,
1825,351b5737a1ab2885.jpg,175,170,162,-24519,61544,,,,,,
4350,10324a80170b8475.jpg,163,163,163,-26569,61602,,,,,,
3483,09f810a5c2fe02bf.jpg,174,168,164,-24844,61681,,,,,,
953,1143285d2068b091.jpg,170,168,162,-25568,61693,,,,,,
2529,1ea560eb64e88ed2.jpg,168,167,162,-25909,61702,,,,,,
1504,5cec380008554ed8.jpg,116,140,151,-28945,61722,,,,,,
3972,c540d9c96b6a79a2.jpg,164,165,162,-26573,61750,,,,,,
4530,e6b4862616884a38.jpg,188,178,160,-21940,61773,,,,,,
2957,124eac87b8841849.jpg,162,164,162,-26896,61789,,,,,,
3264,b8260d53640e5030.jpg,171,169,162,-25564,61861,,,,,,
2446,4a0699556704facb.jpg,166,174,154,-26436,61913,,,,,,
966,9261dd04cd85adb5.jpg,150,157,162,-28393,61918,,,,,,
4594,1b1cfe5a2b345326.jpg,188,165,174,-22157,61990,,,,,,
3001,76f4411ede3ecc70.jpg,133,154,153,-29436,62009,,,,,,
3084,bb72fd4c81a73d0a.jpg,6,6,6,-36,62073,,,,,,
1765,188901f0e42b7243.jpg,116,137,155,-29338,62115,,,,,,
1346,d565d93637d4e76d.jpg,152,158,163,-28429,62142,,,,,,
2985,af344ddaf0641d4a.jpg,165,162,167,-26908,62233,,,,,,
1813,b43494c44c807c6d.jpg,158,160,165,-27861,62234,,,,,,
3947,007170add0cfe316.jpg,105,128,153,-28768,62293,,,,,,
3910,5738850a947e861e.jpg,120,149,148,-29705,62330,,,,,,
1076,0676d1b547bad11d.jpg,39,74,101,-14156,62333,,,,,,
3426,a38af41029dbc3b8.jpg,113,137,153,-29409,62342,,,,,,
2616,9d3696cb326639cd.jpg,170,169,163,-26230,62355,,,,,,
623,921b9f015044bdfc.jpg,198,184,159,-19933,62386,,,,,,
3502,f221c84cb3ddddc0.jpg,81,112,140,-25583,62420,,,,,,
4244,8910bc5940ff97c3.jpg,123,152,148,-29879,62432,,,,,,
278,8878aaad631eb8fd.jpg,171,169,164,-26216,62513,,,,,,
4727,891db4ab2c383f25.jpg,128,142,162,-30024,62537,,,,,,
463,28f47309ac19e062.jpg,144,157,160,-29513,62570,,,,,,
1247,bfa65e0e57804889.jpg,177,173,163,-25169,62582,,,,,,
4297,20d48db5075328e9.jpg,71,110,129,-23700,62597,,,,,,
2193,797f87aa9e24594a.jpg,159,161,166,-28196,62693,,,,,,
1924,7f29ec46054e9179.jpg,166,163,168,-27237,62714,,,,,,
4268,3fa5da93895d2de8.jpg,94,127,144,-28029,62786,,,,,,
2482,7cfc356a98715bae.jpg,205,183,164,-18360,62885,,,,,,
806,1e01f0f05168640a.jpg,104,136,147,-29289,62906,,,,,,
1407,1b1d4be5ba5e2aa0.jpg,124,142,160,-30388,62925,,,,,,
4378,ff2befe59da64066.jpg,156,160,166,-28820,62957,,,,,,
2902,b108c597280e81b5.jpg,179,175,163,-25153,62970,,,,,,
916,814483d4e61eb576.jpg,4,3,1,6,63011,,,,,,
1082,b4b78077204d28e2.jpg,166,166,166,-27556,63033,,,,,,
3557,57ac7c876ad33939.jpg,168,163,170,-27245,63038,,,,,,
1933,4ca6d3c52d429623.jpg,143,158,160,-30115,63108,,,,,,
2552,e49a5e9d37f7de92.jpg,78,101,147,-25726,63139,,,,,,
2196,bfdb4b3438bfeed8.jpg,135,150,162,-30519,63144,,,,,,
3811,405a96e9cb67c698.jpg,195,178,167,-21548,63173,,,,,,
1819,b780372060ef4867.jpg,7,16,38,-1651,63204,,,,,,
4071,55f51b35b599d70e.jpg,167,173,160,-27640,63273,,,,,,
4324,945782e585e04e0e.jpg,48,73,123,-18154,63307,,,,,,
4277,a78220017bf4da61.jpg,174,169,168,-26509,63346,,,,,,
1426,215209b43b8a4b82.jpg,170,170,165,-27225,63350,,,,,,
3761,d4a47a970d1b2b81.jpg,170,171,164,-27237,63362,,,,,,
4997,1c878debbe70c58a.jpg,166,166,167,-27889,63366,,,,,,
80,f5f4b3f3ddf4009e.jpg,91,83,172,-28192,63369,,,,,,
17,5cdd6ca7c1234773.jpg,181,177,163,-25137,63374,,,,,,
386,c834526d097a2331.jpg,139,157,159,-30609,63386,,,,,,
2840,b4c7d3bc294ce9b9.jpg,164,164,168,-28224,63401,,,,,,
2746,b024368eccd34bfe.jpg,147,163,159,-30241,63514,,,,,,
3352,cff837a6eb1fc4cb.jpg,86,113,149,-27574,63531,,,,,,
4278,896776a614dc05f6.jpg,101,154,127,-29644,63561,,,,,,
2082,ea1573d80c57c17c.jpg,134,154,159,-31041,63638,,,,,,
3369,7d92cb41992de079.jpg,151,158,167,-30052,63669,,,,,,
4197,eb5e5c8a96325991.jpg,123,146,158,-31151,63704,,,,,,
2568,1ae7acb50ccf3842.jpg,130,151,159,-31182,63707,,,,,,
958,79ed8667961e525d.jpg,134,149,164,-31141,63738,,,,,,
1097,27659ffb66d68c4f.jpg,3,5,15,-241,63754,,,,,,
3628,b965c3310317652e.jpg,162,166,166,-28868,63761,,,,,,
696,9e0eec8fc0c49d6e.jpg,183,178,164,-25091,63764,,,,,,
2995,d6308c042c8c68d5.jpg,157,160,169,-29512,63765,,,,,,
698,e57bdc618a1129c1.jpg,164,162,171,-28589,63766,,,,,,
2833,237387987bf54e67.jpg,110,131,160,-30661,63786,,,,,,
1073,c802135341d8cca0.jpg,55,103,115,-20809,63834,,,,,,
4070,a6bb908c564b7224.jpg,28,62,92,-11524,63837,,,,,,
1468,7d38ed7d2103b714.jpg,153,161,166,-30068,63881,,,,,,
1252,cc834697b3e1edc9.jpg,110,135,157,-30774,63899,,,,,,
2380,846cd7e9a208491b.jpg,117,140,159,-31192,63925,,,,,,
3140,124892350f674127.jpg,110,146,147,-30825,63950,,,,,,
264,a0b8948a5a669d86.jpg,186,176,168,-24604,63961,,,,,,
24,d4daf95ef9b91214.jpg,2,2,2,-4,64017,,,,,,
3419,799d5b9a77369cd0.jpg,166,168,167,-28557,64034,,,,,,
3988,4718c448614233e9.jpg,13,74,4,-5323,64056,,,,,,
2058,8c263f04184fba9f.jpg,178,171,170,-26457,64070,,,,,,
2318,8ef4d1ac78056eb4.jpg,162,164,169,-29213,64106,,,,,,
2924,dd2d729ce9b966f2.jpg,139,152,166,-31339,64116,,,,,,
3298,c7bd4572143537bc.jpg,42,109,83,-17006,64139,,,,,,
1834,2b5a92af4b57d139.jpg,140,145,173,-31354,64179,,,,,,
1657,17e3f7fc771b0b3b.jpg,90,118,152,-28928,64253,,,,,,
1910,352945e0c5ab8604.jpg,159,168,164,-29839,64336,,,,,,
1376,a1460a2a0400f681.jpg,154,159,170,-30465,64382,,,,,,
4553,e862564b0be04edb.jpg,200,183,167,-21378,64403,,,,,,
464,f9d75be86bde013b.jpg,187,177,169,-24921,64514,,,,,,
3323,04931ab3f50e48de.jpg,1,1,2,-4,64521,,,,,,
2187,2b9aa08dc84d0a44.jpg,136,176,140,-32080,64737,,,,,,
1188,0704499ce810af77.jpg,158,154,178,-30436,64809,,,,,,
3694,554d4ef3b68d6881.jpg,29,80,86,-12955,64872,,,,,,
1827,eafd76a3599d2482.jpg,82,103,156,-28221,64874,,,,,,
717,5f0cb43bb1c7b56c.jpg,67,118,125,-25060,64893,,,,,,
788,c3e3b1a08319736e.jpg,141,153,169,-32089,64966,,,,,,
294,7c7ab48f154a4a1c.jpg,185,184,162,-25875,65000,,,,,,
1202,2db10d9bca188e72.jpg,181,176,169,-26776,65013,,,,,,
2134,6ae69b25fa8d3526.jpg,172,170,171,-28557,65030,,,,,,
827,cf541656f111d048.jpg,178,169,175,-27502,65115,,,,,,
1115,3120e46a6a14d2ee.jpg,128,158,155,-32605,65118,,,,,,
3422,cd941805587fd7fe.jpg,115,140,161,-32296,65121,,,,,,
1447,c713113391dc4d32.jpg,102,141,148,-31381,65194,,,,,,
1754,7e517f36f2fac6d4.jpg,161,164,172,-30559,65316,,,,,,
3478,87dfc734bb6b4dd2.jpg,172,171,171,-28898,65371,,,,,,
364,8c04f1dd20f3110e.jpg,203,195,157,-21465,65378,,,,,,
4551,aa210dee41f5044c.jpg,125,140,170,-32875,65400,,,,,,
1904,4d6d2b2f388825c1.jpg,112,138,161,-32421,65414,,,,,,
13,d8fee8d5c89796ef.jpg,118,161,144,-32733,65426,,,,,,
2747,90a8a457c84e8e71.jpg,193,175,176,-24352,65445,,,,,,
1975,6c82dfbbc5114f6c.jpg,144,155,171,-32530,65587,,,,,,
4799,4d298a2cd7bcf93e.jpg,209,193,162,-19812,65609,,,,,,
1690,522bafc227c2a50f.jpg,172,171,172,-29241,65714,,,,,,
2783,d79023a7c4c554fc.jpg,101,123,164,-31824,65741,,,,,,
4528,ccdca77d26fa5325.jpg,27,41,110,-13052,65765,,,,,,
968,e154ffede6cc3cf1.jpg,169,170,172,-29923,65880,,,,,,
2288,516ccaf32b45bfdd.jpg,143,153,173,-32889,65882,,,,,,
756,49efdcc16205f4a6.jpg,173,172,172,-29239,65892,,,,,,
2876,6b30479ab0d97e53.jpg,173,173,171,-29241,65894,,,,,,
3361,383590f9006e7add.jpg,156,165,170,-31789,65926,,,,,,
1762,673d74b7d39741c3.jpg,184,176,173,-27049,65946,,,,,,
2944,ea6cf78e6100e813.jpg,133,149,170,-33412,65985,,,,,,
2756,459ed647af6b2c14.jpg,151,160,172,-32383,66000,,,,,,
2794,1420e78038f82919.jpg,172,172,172,-29584,66057,,,,,,
4304,cfb9d5ac94b82fe4.jpg,172,172,172,-29584,66057,,,,,,
2922,c9cb96bb3f845550.jpg,168,169,173,-30266,66059,,,,,,
4404,ba9826e9789980b2.jpg,166,167,174,-30609,66086,,,,,,
3889,e16488d284c921c8.jpg,176,174,172,-28884,66101,,,,,,
1583,9625acfe5037f557.jpg,146,156,173,-32949,66146,,,,,,
4710,0fc4752bdc216157.jpg,193,179,174,-25068,66161,,,,,,
1723,bf1b4658c5049936.jpg,144,159,169,-33106,66163,,,,,,
3496,3972cb9c84713308.jpg,128,148,168,-33744,66257,,,,,,
3038,9923ad197c945018.jpg,94,123,159,-31574,66331,,,,,,
174,3c150369d937d139.jpg,201,185,171,-23065,66382,,,,,,
4529,2e9c24b2005b3adf.jpg,44,101,108,-19929,66386,,,,,,
2841,d91197c5645e2d73.jpg,176,175,172,-29233,66450,,,,,,
2617,8e2a26c7328f8f1f.jpg,180,177,172,-28513,66538,,,,,,
4815,cf5e94fce1b93ecc.jpg,142,133,190,-33625,66558,,,,,,
977,a563078fd70ed0a4.jpg,82,124,146,-29968,66621,,,,,,
3819,e9b707f0234531df.jpg,140,151,175,-33826,66651,,,,,,
2926,d46a832a549cecab.jpg,100,128,162,-32628,66653,,,,,,
961,e0bf712101e91ed9.jpg,177,179,169,-29273,66686,,,,,,
805,57f9750b2efec83a.jpg,146,162,169,-33489,66686,,,,,,
3135,b29f2c0932a2ff38.jpg,125,148,167,-34168,66693,,,,,,
2246,c753acc98a2a3304.jpg,70,100,150,-27600,66725,,,,,,
1894,54a7bb6107b66bf2.jpg,126,147,169,-34294,66811,,,,,,
2276,22ef170594aab3cf.jpg,143,154,175,-33892,66885,,,,,,
1380,e72276d9d75555f9.jpg,111,134,168,-33859,66916,,,,,,
846,d75d2f60277ffc2c.jpg,188,188,165,-27225,67058,,,,,,
3192,ea7907d9f3cea615.jpg,170,174,172,-30960,67085,,,,,,
2614,9e0b5388edf9247f.jpg,172,172,175,-30625,67098,,,,,,
3092,1524eb4db4a5ecae.jpg,208,190,170,-21736,67209,,,,,,
404,a4497efa6e10b093.jpg,185,180,173,-28104,67229,,,,,,
1034,88b20fe70103dbac.jpg,196,182,175,-25333,67230,,,,,,
3061,0f4210872b1f15f3.jpg,169,171,175,-31305,67262,,,,,,
480,b750ba9f491e7a4b.jpg,180,181,170,-29261,67286,,,,,,
1190,41b22d0fc425d148.jpg,159,166,175,-32900,67397,,,,,,
3608,ddcbd19d471a1917.jpg,79,150,118,-30183,67400,,,,,,
4318,7172c0116d6f4736.jpg,27,80,95,-14696,67409,,,,,,
4298,c5ae3b7d51b7c6c1.jpg,160,167,175,-32914,67539,,,,,,
4138,793c395cc5cd8ae6.jpg,178,178,173,-29929,67542,,,,,,
4506,512720c021b2b631.jpg,169,171,176,-31656,67613,,,,,,
2899,2e5bd18f07239ca4.jpg,173,173,176,-30976,67629,,,,,,
1994,a4ca64d63ecd1da2.jpg,158,164,177,-33261,67634,,,,,,
3626,a674c0911673b169.jpg,175,177,173,-30633,67658,,,,,,
2218,aa3936d9550c29d3.jpg,115,153,157,-34833,67658,,,,,,
2525,554e2ce74443f55b.jpg,180,183,169,-29650,67675,,,,,,
1817,cbbcacd4e35bbedc.jpg,135,154,172,-35075,67700,,,,,,
2151,893c6d12048775b0.jpg,155,169,171,-33777,67802,,,,,,
2921,75f994eb35d36f70.jpg,157,165,176,-33552,67805,,,,,,
369,65cf38d229b71c9a.jpg,140,175,155,-35050,67875,,,,,,
405,e005ac72d92c38a1.jpg,113,140,168,-35055,67988,,,,,,
1537,1737db2bcdf4563e.jpg,186,179,177,-28774,68131,,,,,,
4474,75c0d92f037832cb.jpg,10,50,75,-8025,68150,,,,,,
1348,c64475a5c8675608.jpg,171,174,176,-32011,68308,,,,,,
3519,b96ee006bfc22643.jpg,182,179,176,-29893,68346,,,,,,
4820,0ca56558107bdae5.jpg,200,190,171,-25341,68366,,,,,,
622,811154b81acbb71d.jpg,81,112,160,-31583,68420,,,,,,
2535,b830932b5a3c73ac.jpg,149,161,177,-35049,68486,,,,,,
1414,c56faa34b7478add.jpg,186,180,177,-29133,68490,,,,,,
4791,6cc483a21bd2a998.jpg,97,139,156,-34248,68621,,,,,,
2655,be91f4c4446cdfde.jpg,127,153,170,-36180,68693,,,,,,
2197,fb720eac0df2b3f6.jpg,69,125,136,-29360,68717,,,,,,
3087,7c631e971ee97549.jpg,203,190,173,-24820,68733,,,,,,
2737,077657b2086fa4b3.jpg,177,177,177,-31329,68742,,,,,,
3690,fd4e1247ad0aec8d.jpg,177,177,177,-31329,68742,,,,,,
3769,3746d405af93fc6b.jpg,177,176,178,-31331,68744,,,,,,
4005,019347cc4772963d.jpg,117,148,167,-36104,68837,,,,,,
2708,5a3cb6a16177b893.jpg,181,178,178,-30607,68844,,,,,,
1263,c485091c60b45bd5.jpg,97,128,166,-34531,68904,,,,,,
2024,db61d6c79d480926.jpg,44,106,115,-22525,68982,,,,,,
2607,d4eead50c71580fd.jpg,125,148,174,-36555,69080,,,,,,
4628,fcffebc948df0753.jpg,179,179,177,-31329,69146,,,,,,
2161,5a294dc1c0837f2f.jpg,194,186,176,-27936,69293,,,,,,
4776,50d1dbe9210319fe.jpg,169,175,177,-33393,69350,,,,,,
4037,5ad64eb69b14f527.jpg,120,154,166,-36872,69497,,,,,,
2400,f3b3c64cb054532d.jpg,131,155,174,-37140,69677,,,,,,
3266,833c568da41b3de0.jpg,178,175,182,-32065,69678,,,,,,
4016,1872ac6a8cfded6b.jpg,117,150,168,-37035,69768,,,,,,
993,1f8d2f13a6cd1206.jpg,184,174,186,-31016,69913,,,,,,
1264,46776b47457457ee.jpg,169,173,181,-34129,70086,,,,,,
3040,fa6800d1eb440c5c.jpg,223,198,173,-19404,70157,,,,,,
1954,e6292d9dbabf204f.jpg,91,124,167,-34984,70161,,,,,,
2986,66b10888084967d9.jpg,177,184,174,-32803,70216,,,,,,
4093,1b003f8b81ed4535.jpg,211,196,173,-23824,70281,,,,,,
590,abc2f1094f20ab42.jpg,172,174,182,-33816,70289,,,,,,
3556,903292bcc49dc7ed.jpg,91,131,162,-35124,70301,,,,,,
2039,23b73886e375fa7e.jpg,176,183,175,-33138,70355,,,,,,
3705,ea92f34514f950c1.jpg,191,186,178,-29799,70376,,,,,,
1566,c9560490f39a09ee.jpg,101,121,179,-36481,70398,,,,,,
2433,d4b4a66b0bc6904a.jpg,45,157,42,-24388,70513,,,,,,
4758,1d42119b2279706e.jpg,183,181,181,-32033,70706,,,,,,
1248,58b2ae1a95780854.jpg,128,156,174,-38228,70741,,,,,,
3139,9bb6376f27828ff6.jpg,173,172,186,-34251,70904,,,,,,
1664,a83a77d766d62edf.jpg,143,157,184,-38056,71049,,,,,,
114,f832f9746423dbe6.jpg,114,147,172,-38197,71074,,,,,,
1121,c51db829ace0e3c3.jpg,187,193,171,-31521,71114,,,,,,
509,96d3168c50efc44d.jpg,96,133,168,-36697,71194,,,,,,
4099,4cfd020b97be68d5.jpg,74,115,159,-33030,71267,,,,,,
3735,f154ea5d88a84e17.jpg,150,169,178,-37745,71270,,,,,,
3663,c4d6ed7ea01f85bf.jpg,20,84,95,-15681,71306,,,,,,
3211,01f5c22d73bfed30.jpg,202,191,179,-27718,71331,,,,,,
2610,61e236d3add3c2c1.jpg,160,171,182,-36765,71390,,,,,,
4017,780bfa6cb4af7d8f.jpg,102,135,173,-37750,71563,,,,,,
1334,66cd79b3fc2487be.jpg,40,96,127,-23745,71570,,,,,,
3695,db7e7607734d294a.jpg,182,182,182,-33124,71577,,,,,,
310,ae0f9939167be7a1.jpg,184,184,181,-32761,71658,,,,,,
1918,7cd1d537b6286dee.jpg,124,157,173,-39202,71739,,,,,,
3774,40abd4f4edaa5d38.jpg,128,157,176,-39241,71754,,,,,,
1582,0858c2306f62cf06.jpg,124,155,175,-39274,71811,,,,,,
220,f30a94db17909ff1.jpg,154,173,178,-37897,71814,,,,,,
810,b23bfeadc650227b.jpg,188,186,181,-32013,71846,,,,,,
1908,77868697d138c1af.jpg,180,186,178,-33880,71905,,,,,,
2183,cba85cdfa155182d.jpg,141,161,182,-39164,72041,,,,,,
315,1b062e5dfa472ddf.jpg,130,171,165,-39566,72091,,,,,,
2533,7ee9a8a85995889c.jpg,183,183,183,-33489,72162,,,,,,
4647,80a1a38950719f07.jpg,183,183,183,-33489,72162,,,,,,
1251,68806b8c28561c07.jpg,159,169,186,-37876,72373,,,,,,
333,5a194770238332d2.jpg,86,100,184,-36460,72417,,,,,,
3632,50c54dbad1bcd798.jpg,151,173,178,-38812,72429,,,,,,
4740,c8775f1d399063bc.jpg,165,175,184,-37256,72581,,,,,,
1429,fe5a1f1c654fe985.jpg,193,189,182,-31596,72689,,,,,,
4049,ce0944c9b0f72a74.jpg,177,178,187,-35324,72737,,,,,,
275,d9f99ddcc1e6e7db.jpg,111,145,176,-39680,72737,,,,,,
1404,871feb57667c0288.jpg,184,184,184,-33856,72753,,,,,,
3180,32d1e8d7b4511992.jpg,80,125,163,-35794,72819,,,,,,
884,03ea1825c280ff71.jpg,181,182,185,-34588,72825,,,,,,
1360,2cae55b6715489d4.jpg,156,175,180,-38689,72826,,,,,,
3971,821ef4fb4ecc71cf.jpg,151,170,182,-39223,72840,,,,,,
2388,c87163b8a89a2006.jpg,202,195,179,-29262,72875,,,,,,
3380,ce03da26ebd658c5.jpg,115,137,186,-40140,72965,,,,,,
4191,24702c230d6f2bf7.jpg,154,168,186,-39104,73021,,,,,,
4769,19b91936a02d302e.jpg,190,189,182,-32745,73070,,,,,,
4575,90c595ee3cbd3cc4.jpg,195,187,186,-31540,73165,,,,,,
3802,5803ac5d20687383.jpg,115,187,137,-40513,73338,,,,,,
1036,3e7fbf654acfa213.jpg,185,185,185,-34225,73350,,,,,,
2640,fe70f03cdd019838.jpg,185,185,185,-34225,73350,,,,,,
4921,5b410825b6ce68b2.jpg,185,185,185,-34225,73350,,,,,,
1241,704cf1ff79cbb0ff.jpg,143,172,177,-40464,73457,,,,,,
4475,3ecb055791d5a0f2.jpg,102,137,177,-39694,73507,,,,,,
2936,a101a72c9999e36d.jpg,124,150,184,-40980,73517,,,,,,
3709,7d0ae9c754aa907f.jpg,161,180,180,-38879,73636,,,,,,
4480,d87d3e7fcddb5a2c.jpg,95,142,168,-39363,73988,,,,,,
41,fd8fae48d4ef7b0e.jpg,31,80,132,-22863,74000,,,,,,
2068,5d470c35779ded14.jpg,183,183,188,-35344,74017,,,,,,
4636,06cb8d15ea033e68.jpg,74,167,117,-36102,74339,,,,,,
2222,51b79f2cea0c7c6e.jpg,61,113,155,-33073,74430,,,,,,
656,1fd3a4adf833e6bf.jpg,31,78,135,-23348,74485,,,,,,
4285,a0ebbef5294ab12d.jpg,182,185,187,-36070,74523,,,,,,
3838,b14609eacd75c949.jpg,134,169,177,-41934,74531,,,,,,
1383,905d0a82d4ead157.jpg,160,178,184,-39940,74565,,,,,,
1148,ff2f0a4c53fc5db4.jpg,179,186,185,-36780,74597,,,,,,
1841,02d7a944ef014462.jpg,136,151,194,-41941,74598,,,,,,
1130,287dbd5406a644a3.jpg,93,157,154,-39716,74609,,,,,,
630,93965b814b5a19a4.jpg,140,158,191,-41845,74670,,,,,,
